Barcode,Client Barcode
190000035202,101470606831
180000019494,100675604559
180000018440,125500713693
180000014734,109300721520
161100053204,100207603019
161100053197,100197603012
161100053195,100207603010
161100053194,100207603009
161100053193,100244603008
161100052081,100220602632
161100052078,100103602629
151100043166,100255803102
151100039224,100252601694
141100036938,100056601051
141100036859,100258601023
141100036840,100133601006
141100036839,100136601005
141100036820,100157600986
141100036817,100155600983
141100036815,100155600981
141100036809,100248600976
141100035319,100139600753
131100011296,100235600017
210000048088,101910723353
190000032946,101180606483
180000021811,100200805619
180000014089,124400404248
170000003722,100200804345
161100054255,100132802183
151100040767,100207601885
141100036909,100313601104
131100028405,100660802002
131100023746,137200401588
131100015523,100250801041
131100011918,100307703737
210000048180,100122611387
210000048179,100117611386
210000048178,100108611385
210000048169,100154518490
210000048168,100165723364
210000048166,100270723362
210000048165,100290723361
210000048137,100250723357
210000045694,103130610604
200000041705,102110609604
200000038864,100270607192
190000032995,100170606500
190000032460,100190606176
190000032455,100210606172
190000032454,100210606171
190000032453,100210606170
190000030924,100340605740
190000027114,100400605227
180000024233,100110604933
180000024227,100590604929
180000014078,100080604191
180000013555,100290604161
170000010930,100490712786
151100048615,100036302429
151100043508,102750708302
141100037281,100324601312
141100037274,100350601311
131100025021,102250700373
131100024631,100004300776
131100015349,100002300521
131100010072,101080701084
210000048093,105200723354
210000048084,103400405595
210000044760,113000722126
200000040772,100160304619
200000040549,100330806320
200000039173,100460800002
190000031210,100380605760
180000018276,100008713650
180000017781,106100721581
180000015638,100830112747
180000014735,110600721521
170000011214,102300721419
170000008419,100378603861
170000008416,100273603860
161100057182,100300803978
161100053150,105160720893
151100041250,100242802986
141100037329,100324601357
141100034401,100305600632
141100034343,100506600278
141100032754,100252600538
141100032702,100160600485
141100031915,105830702280
141100030305,103850702144
131100026754,101220701622
131100020456,100330801797
131100016743,100400800350
131100016368,100150802578
131100015370,100350801039
131100015193,100270801019
131100014772,101524701085
131100014751,100462700333
131100010985,100046300496
131100004127,100923701339
131100003026,102920704467
210000048085,106700405596
210000045621,101110610534
210000045619,100370610533
200000038833,100080607184
180000020179,100998604620
180000020178,100547604619
180000019161,134600404498
170000012197,100650604079
170000010426,100210603962
141100033745,100134600569
141100032716,100338600499
131100006238,100290600156
210000045623,101020610535
210000045615,100840610530
200000041209,100200508752
200000040547,100310806319
200000037715,100042716255
170000008702,100320704332
151100044582,100440803212
151100040780,100440601890
151100040779,100550601889
151100039666,100185601771
141100032715,100286600498
131100006239,100240600157
210000048118,100690809832
210000048114,100260518478
210000047937,100570723342
200000043998,100270509862
200000042411,100480809581
200000042372,100490300375
200000042227,100250509561
200000039136,101940607281
190000028257,100470605358
190000025471,100420605028
180000023023,100600805718
180000014502,100870721507
170000001352,100620804236
161100055459,100190803857
161100052965,100880709443
161100052963,100830709442
161100052372,101430803658
161100052371,101320803657
161100052263,100550803640
151100046498,101430803400
151100044427,100102720582
151100043268,102000602029
141100034359,100663600592
141100032703,100049600486
131100028387,100220801984
131100028386,100170801983
131100024744,100643701493
131100019340,100650800314
131100011908,100190703954
131100011895,100112703949
131100011891,100118703945
141100034685,100095706588
141100034372,100205600605
131100010968,100440800169
210000047978,100107611358
210000047966,100210611348
210000047965,100210611347
210000047268,100171611216
190000025878,100150114519
180000023742,100400714541
170000006097,100190721204
170000002950,100175110652
170000002032,100550804288
161100057462,101050804032
161100055471,100230803867
161100055458,100770803856
151100041105,100108720311
151100039593,100300720170
141100031069,101560802210
141100029928,100200702132
141100029249,100370802076
131100024976,100530800888
131100024084,110900700771
131100021782,100330801833
131100019919,100264701091
131100011836,100317700508
131100010320,100380703662
131100008101,101228701412
131100007793,100027703061
131100004288,100288701657
131100001909,100170800470
131100000339,100258700509
131100000329,100126700457
210000046102,100320710509
141100029929,100170702133
131100004266,100572701593
180000021526,100730506968
151100046128,100625602251
151100042557,100630601981
141100037249,100622601726
141100037243,100622601308
141100036349,100396720029
141100032755,100233600540
131100021184,101683701319
131100017111,100608701374
131100010376,101424701318
131100004265,100398701592
210000048083,107000405594
200000042182,100660716910
200000041831,101800405363
200000041198,106800405343
200000040773,100120304620
190000032021,103200405046
190000031593,100072806084
180000016129,100860404350
151100044159,100207602106
131100025589,101320701098
131100015170,100260703016
131100013069,100360703735
131100011909,100155703955
131100011906,100324703736
131100011889,100335703733
210000046009,106510610138
210000045110,101680116981
200000040237,100430607506
180000021369,100200205460
170000003204,101050110780
151100042952,100165602017
141100036967,100267601056
131100028818,100730301244
131100023561,100260800829
131100016868,100370101589
210000047458,100440723199
131100008156,100565700995
210000048061,100362611372
210000048060,100236611371
210000048025,100235611368
210000048024,100139611367
210000048001,100840518432
210000047912,103860723330
210000046335,100340722862
210000045566,100400518211
200000043952,100140608715
200000039586,100490607373
190000034680,100500606765
190000034479,100840606724
180000017786,100540604436
180000015716,100770604335
180000015714,100770604334
180000015369,100290604275
180000014655,100290604235
170000013050,100930604151
170000010765,101850712754
170000010757,101850712753
170000009091,100550712505
170000007830,100470603761
170000006682,100360603635
170000001283,100120603433
170000001066,119800711279
161100052665,100770403097
161100051812,100514709408
161100049934,100300602474
151100046813,100383720722
151100043733,100450602085
151100040239,100340601840
151100040238,100357601839
151100039977,100935500706
151100039594,100336720171
151100039023,100438601593
151100039022,100438601592
131100026759,101484701940
131100024080,104150700743
131100019915,100276701081
131100017107,105500700744
131100017106,104150700742
131100017077,100336701082
131100017074,106500700745
131100005497,100022702667
131100003035,100650708176
131100000061,108550700109
210000047057,116200405569
200000042665,100460609179
190000032059,100140605989
190000025259,100430605029
170000001176,104150603426
161100053087,101069602937
161100052055,100595602608
161100052015,200414602573
161100050761,102910720822
151100039012,104140601584
141100037264,100170601323
141100037097,100426601189
141100036740,100419600913
210000048004,100390518434
210000045617,100770610532
200000040992,100122607592
200000040876,100144716702
190000028212,100280605353
180000024226,100880604928
180000024212,103100604914
180000024211,103100604913
180000024209,101940604890
180000023552,100840604864
161100054302,100700603149
131100011012,100040300499
131100011011,100028300498
131100005496,100016702666
210000047996,100390518428
210000047987,100840611364
210000047943,100115611330
210000047935,100150117392
210000047897,105500723326
210000047517,100120117336
210000047342,100760723123
210000047110,100084207988
200000043040,101920717055
200000043037,101120717052
200000037721,102850602729
190000035364,100330508294
190000028908,100550507586
180000024556,100410604955
180000022982,101400721703
180000017508,100340506606
180000016429,100230805282
170000006091,100860712251
170000001070,100100711282
170000000406,101320721089
161100057397,100270804010
161100052967,100990709445
161100052966,100940709444
161100052955,101320709440
161100052954,101270709439
161100052358,100840709429
151100040741,100290720277
151100039093,100177601652
141100036959,100114601117
141100031701,100900702269
141100031680,100620802283
